0.35316 -1.5135 -1.5135
0.30271 1.1604 1.1604
0.30271 1.1604 1.1604
-0.25226 0.60542 0.60542
-0.25226 0.60542 0.60542
0.30271 -1.0595 -1.0595
0 1.6649 1.6649
0.050451 2.9262 2.9262
0 2.8757 2.8757
0 2.5226 2.5226
-0.050451 2.5226 2.5226
0 -0.25226 -0.25226
0 0.30271 0.30271
0.050451 0.30271 0.30271
0 -2.0685 -2.0685
0 -0.65587 -0.65587
0 -2.3712 -2.3712
0 0.25226 0.25226
0 0.25226 0.25226
0 -1.5135 -1.5135
0 -1.1099 -1.1099
0 -0.55497 -0.55497
0 -0.55497 -0.55497
-0.1009 -3.2289 0.70632
-0.15135 -2.2703 -1.3622
-0.25226 -2.0685 -1.0595
0.35316 -2.5226 0.90813
0.85767 -1.7153 -0.90813
0 -1.4631 0.45406
0 1.7153 0.30271
-0.050451 -2.573 0
0 1.6144 0.25226
-0.65587 -0.65587 0.050451
0 1.4126 -0.050451
0 2.2199 0.85767
0.55497 -3.3298 0.35316
0.050451 1.1604 0.75677
0 2.0181 1.6144
-1.1099 -2.119 -0.55497
0 1.009 1.2613
-0.15135 -2.4721 -0.050451
0 0.65587 2.1694
0.50451 -1.1099 -0.70632
0.95858 -2.2703 -1.7153
-0.050451 1.0595 0.050451
0.1009 1.009 0.50451
-0.35316 -0.45406 -0.35316
0 -2.2199 1.4126
-0.40361 -0.30271 -0.60542
0 0.80722 -1.009
0 0.50451 -0.60542
-0.050451 2.3712 0.55497
-0.050451 -2.2703 1.6649
0 2.573 0.15135
0.050451 0.75677 0.65587
0 3.7839 1.5135
0 1.8163 0.1009
0 -3.6325 -1.7658
0 -2.0181 0.40361
0 3.4811 3.4307
0 1.4126 1.8163
0 0.50451 2.2703
0 -0.30271 3.3802
0 -2.6235 -1.9172
0 -1.7658 -2.119
0 1.564 -0.95858
0 -0.25226 -1.9676
0 1.4126 -0.90813
0 0.75677 -0.15135
0 0.35316 -1.9172
0 0.60542 -1.009
-0.15135 -2.8757 0
-0.40361 -2.7748 0
-0.15135 -3.2793 0
0.50451 -2.9262 0
1.1604 -1.6649 0
0.40361 -2.8253 0
0 2.0181 0
0 2.119 0
-1.3117 -1.6649 0
-0.90813 -3.0775 0
0 1.3622 0
-0.60542 -2.9262 0
-0.050451 1.8667 0
0.050451 1.1099 0
0.55497 -0.90813 0
0 0.90813 0
0.050451 1.7658 0
1.2108 -2.4217 0
2.0181 -2.6235 0
-0.85767 -3.3802 0
-1.7153 -2.0181 0
-0.050451 1.6144 0
-0.050451 -0.15135 0
0.050451 0.55497 0
0 1.7658 0
0 0.50451 0
0 1.4126 0
0 -3.5316 0
0.25226 -3.0775 0
0 2.8253 0
0 3.582 0
-0.050451 -1.1604 0.1009
0 1.1099 0
0 3.0271 0
-0.050451 -1.6144 0
0 -3.128 0
0 -2.119 0
0 -0.40361 0
0 2.7244 0
0 -2.9262 0
0 0.40361 0
0 -0.45406 0
0 0.30271 0
0 2.5226 0
0 2.8757 0
0 1.1604 0
0 1.5135 0
0 2.4217 0
-0.1009 -3.2289 -0.70632
-0.15135 -2.2703 1.3622
-0.25226 -2.0685 1.0595
0.35316 -2.5226 -0.90813
0.85767 -1.7153 0.90813
0 -1.4631 -0.45406
0 1.7153 -0.30271
-0.050451 -2.573 0
0 1.6144 -0.25226
-0.65587 -0.65587 -0.050451
0 1.4126 0.050451
0 2.2199 -0.85767
0.55497 -3.3298 -0.35316
0.050451 1.1604 -0.75677
0 2.0181 -1.6144
-1.1099 -2.119 0.55497
0 1.009 -1.2613
-0.15135 -2.4721 0.050451
0 0.65587 -2.1694
0.50451 -1.1099 0.70632
0.95858 -2.2703 1.7153
-0.050451 1.0595 -0.050451
0.1009 1.009 -0.50451
-0.35316 -0.45406 0.35316
0 -2.2199 -1.4126
-0.40361 -0.30271 0.60542
0 0.80722 1.009
0 0.50451 0.60542
-0.050451 2.3712 -0.55497
-0.050451 -2.2703 -1.6649
0 2.573 -0.15135
0.050451 0.75677 -0.65587
0 3.7839 -1.5135
0 1.8163 -0.1009
0 -3.6325 1.7658
0 -2.0181 -0.40361
0 3.4811 -3.4307
0 1.4126 -1.8163
0 0.50451 -2.2703
0 -0.30271 -3.3802
0 -2.6235 1.9172
0 -1.7658 2.119
0 1.564 0.95858
0 -0.25226 1.9676
0 1.4126 0.90813
0 0.75677 0.15135
0 0.35316 1.9172
0 0.60542 1.009
-0.050451 -1.4126 1.4126
0.1009 -0.75677 0.75677
0.050451 -1.564 1.564
-0.050451 -1.2108 1.2108
-0.15135 -0.1009 0.1009
0 0.90813 -0.90813
0 0.90813 -0.90813
0.30271 -0.70632 0.70632
0.1009 0.75677 -0.75677
-0.050451 1.5135 -1.5135
0 1.5135 -1.5135
0 1.8667 -1.8667
-0.050451 1.8163 -1.8163
-0.65587 -0.80722 0.80722
0 -1.4631 1.4631
0.050451 0.60542 -0.60542
0.050451 0.60542 -0.60542
0.25226 -2.119 2.119
0 -0.1009 0.1009
0.050451 -1.4631 1.4631
-0.1009 0.55497 -0.55497
-0.1009 0.55497 -0.55497
1.3117 -1.1604 1.1604
-1.9172 0.1009 -0.1009
0 0.95858 -0.95858
0.35316 -1.5135 1.5135
0.30271 1.1604 -1.1604
0.30271 1.1604 -1.1604
-0.25226 0.60542 -0.60542
-0.25226 0.60542 -0.60542
0.30271 -1.0595 1.0595
0 1.6649 -1.6649
0.050451 2.9262 -2.9262
0 2.8757 -2.8757
0 2.5226 -2.5226
-0.050451 2.5226 -2.5226
0 -0.25226 0.25226
0 0.30271 -0.30271
0.050451 0.30271 -0.30271
0 -2.0685 2.0685
0 -0.65587 0.65587
0 -2.3712 2.3712
0 0.25226 -0.25226
0 0.25226 -0.25226
0 -1.5135 1.5135
0 -1.1099 1.1099
0 -0.55497 0.55497
0 -0.55497 0.55497
0 0.30271 2.5226
0 0.30271 -2.4217
0 0.70632 1.9172
0 0.75677 -1.9172
0 -0.1009 0.90813
0 -0.1009 -0.90813
0 0 0.70632
0 0 -0.70632
0.1009 1.3622 1.009
0.050451 1.3622 -0.90813
0 1.3622 0.20181
0.050451 1.3622 -0.20181
-0.25226 -0.15135 0.90813
-0.25226 -0.15135 -1.009
-0.050451 0.25226 0.50451
-0.050451 0.25226 -0.50451
0.1009 0.70632 3.7334
0.15135 0.65587 -3.8343
0.50451 0.1009 0.90813
0.50451 0.1009 -1.009
-0.50451 0.15135 0.30271
-0.55497 0.15135 -0.30271
0.35316 1.4631 2.9262
0.40361 1.4631 -3.0271
0.25226 1.2613 1.1099
0.25226 1.2613 -1.009
-0.15135 0.55497 0.50451
-0.1009 0.50451 -0.60542
-0.65587 -0.60542 1.009
-0.70632 -0.60542 -1.009
-0.20181 1.5135 0.20181
-0.25226 1.4631 -0.1009
0.35316 0.15135 0.80722
0.30271 0.1009 -0.70632
0.20181 1.1099 1.1099
0.15135 1.1099 -1.1099
0 0.050451 0.70632
-0.050451 0.050451 -0.70632
0 1.1099 0.70632
0 1.1099 -0.70632
0 -1.6649 1.5135
0 -1.6649 -1.5135
0 -1.009 1.009
0 -1.009 -0.90813
0 -1.1604 0.60542
0 -1.2108 -0.50451
0 -1.2613 0.50451
0 -1.2613 -0.50451
-0.1009 0.70632 -3.2289
-0.15135 -1.3622 -2.2703
-0.25226 -1.0595 -2.0685
0.35316 0.90813 -2.5226
0.85767 -0.90813 -1.7153
0 0.45406 -1.4631
0 0.30271 1.7153
-0.050451 0 -2.573
0 0.25226 1.6144
-0.65587 0.050451 -0.65587
0 -0.050451 1.4126
0 0.85767 2.2199
0.55497 0.35316 -3.3298
0.050451 0.75677 1.1604
0 1.6144 2.0181
-1.1099 -0.55497 -2.119
0 1.2613 1.009
-0.15135 -0.050451 -2.4721
0 2.1694 0.65587
0.50451 -0.70632 -1.1099
0.95858 -1.7153 -2.2703
-0.050451 0.050451 1.0595
0.1009 0.50451 1.009
-0.35316 -0.35316 -0.45406
0 1.4126 -2.2199
-0.40361 -0.60542 -0.30271
0 -1.009 0.80722
0 -0.60542 0.50451
-0.050451 0.55497 2.3712
-0.050451 1.6649 -2.2703
0 0.15135 2.573
0.050451 0.65587 0.75677
0 1.5135 3.7839
0 0.1009 1.8163
0 -1.7658 -3.6325
0 0.40361 -2.0181
0 3.4307 3.4811
0 1.8163 1.4126
0 2.2703 0.50451
0 3.3802 -0.30271
0 -1.9172 -2.6235
0 -2.119 -1.7658
0 -0.95858 1.564
0 -1.9676 -0.25226
0 -0.90813 1.4126
0 -0.15135 0.75677
0 -1.9172 0.35316
0 -1.009 0.60542
-0.70632 -1.8163 -1.8163
0.60542 -1.9172 -1.9172
0.45406 -1.7153 -1.7153
1.9172 -0.70632 -0.70632
-1.4126 -2.2199 -2.2199
-2.119 -0.80722 -0.80722
-0.75677 -3.128 -3.128
1.6649 0 0
3.0271 -0.90813 -0.90813
-0.95858 0.35316 0.35316
0 0.95858 0.95858
0 0.95858 0.95858
-3.0271 -0.40361 -0.40361
0 0.55497 0.55497
0 0.55497 0.55497
2.0685 -2.7244 -2.7244
0 0.65587 0.65587
0 0.60542 0.60542
-0.30271 -2.7748 -2.7748
0 1.1604 1.1604
0 1.1604 1.1604
0.1009 0.20181 0.20181
-1.2613 -1.4631 -1.4631
0 0.35316 0.35316
0 0.30271 0.30271
1.009 -0.15135 -0.15135
0 0.35316 0.35316
0 0.40361 0.40361
0 0.65587 0.65587
-0.050451 -1.2613 -1.2613
-0.35316 -2.6235 -2.6235
0 1.564 1.564
0 1.5135 1.5135
0 0.95858 0.95858
0 0.60542 0.60542
0 0.65587 0.65587
0 -1.6144 -1.6144
0 0.65587 0.65587
0 0.65587 0.65587
0 -2.6235 -2.6235
0 2.2199 2.2199
0 2.2199 2.2199
0 -1.0595 -1.0595
0 -0.25226 -0.25226
0 -0.25226 -0.25226
0 0.70632 0.70632
0 0.95858 0.95858
0 0.90813 0.90813
1.3622 -3.582 0
-0.70632 -4.0361 0
2.3712 -1.6649 0
-2.9766 -1.8667 0
-2.119 -3.0271 0
1.9172 -2.573 0
-2.1694 -3.0271 0
3.2289 -0.40361 0
3.3802 -3.0775 0
-2.2199 0 0
1.7658 -1.9676 0
-3.128 -2.3208 0
0 1.4631 0
0 1.2108 0
0 1.0595 0
-1.0595 -1.3622 0
0 0.1009 0
0 0.95858 0
-0.15135 0.15135 0
0 0.050451 0
0 0.90813 0
0 -0.30271 0
0.1009 -2.2199 0
-0.050451 0.85767 0
2.8253 -1.8163 0
0 0.35316 0
-1.4631 -1.0595 0
-0.70632 0.80722 0
0 1.2613 0
0.050451 0.75677 0
0 -2.0685 0
0 2.4721 0
0 1.9172 0
0 0.40361 0
0 1.6649 0
0.1009 -2.2703 0
0 -1.8667 0
0 -1.1604 0
0 1.6144 0
0 -1.009 0
0 1.4631 0
0 -0.45406 0
0 -0.50451 0
0 1.3622 0
0 0.90813 0
0 0.85767 0
0 2.3208 0
0 1.3117 0
-0.70632 -1.8163 1.8163
0.60542 -1.9172 1.9172
0.45406 -1.7153 1.7153
1.9172 -0.70632 0.70632
-1.4126 -2.2199 2.2199
-2.119 -0.80722 0.80722
-0.75677 -3.128 3.128
1.6649 0 0
3.0271 -0.90813 0.90813
-0.95858 0.35316 -0.35316
0 0.95858 -0.95858
0 0.95858 -0.95858
-3.0271 -0.40361 0.40361
0 0.55497 -0.55497
0 0.55497 -0.55497
2.0685 -2.7244 2.7244
0 0.65587 -0.65587
0 0.60542 -0.60542
-0.30271 -2.7748 2.7748
0 1.1604 -1.1604
0 1.1604 -1.1604
0.1009 0.20181 -0.20181
-1.2613 -1.4631 1.4631
0 0.35316 -0.35316
0 0.30271 -0.30271
1.009 -0.15135 0.15135
0 0.35316 -0.35316
0 0.40361 -0.40361
0 0.65587 -0.65587
-0.050451 -1.2613 1.2613
-0.35316 -2.6235 2.6235
0 1.564 -1.564
0 1.5135 -1.5135
0 0.95858 -0.95858
0 0.60542 -0.60542
0 0.65587 -0.65587
0 -1.6144 1.6144
0 0.65587 -0.65587
0 0.65587 -0.65587
0 -2.6235 2.6235
0 2.2199 -2.2199
0 2.2199 -2.2199
0 -1.0595 1.0595
0 -0.25226 0.25226
0 -0.25226 0.25226
0 0.70632 -0.70632
0 0.95858 -0.95858
0 0.90813 -0.90813
-0.1009 0.70632 3.2289
-0.15135 -1.3622 2.2703
-0.25226 -1.0595 2.0685
0.35316 0.90813 2.5226
0.85767 -0.90813 1.7153
0 0.45406 1.4631
0 0.30271 -1.7153
-0.050451 0 2.573
0 0.25226 -1.6144
-0.65587 0.050451 0.65587
0 -0.050451 -1.4126
0 0.85767 -2.2199
0.55497 0.35316 3.3298
0.050451 0.75677 -1.1604
0 1.6144 -2.0181
-1.1099 -0.55497 2.119
0 1.2613 -1.009
-0.15135 -0.050451 2.4721
0 2.1694 -0.65587
0.50451 -0.70632 1.1099
0.95858 -1.7153 2.2703
-0.050451 0.050451 -1.0595
0.1009 0.50451 -1.009
-0.35316 -0.35316 0.45406
0 1.4126 2.2199
-0.40361 -0.60542 0.30271
0 -1.009 -0.80722
0 -0.60542 -0.50451
-0.050451 0.55497 -2.3712
-0.050451 1.6649 2.2703
0 0.15135 -2.573
0.050451 0.65587 -0.75677
0 1.5135 -3.7839
0 0.1009 -1.8163
0 -1.7658 3.6325
0 0.40361 2.0181
0 3.4307 -3.4811
0 1.8163 -1.4126
0 2.2703 -0.50451
0 3.3802 0.30271
0 -1.9172 2.6235
0 -2.119 1.7658
0 -0.95858 -1.564
0 -1.9676 0.25226
0 -0.90813 -1.4126
0 -0.15135 -0.75677
0 -1.9172 -0.35316
0 -1.009 -0.60542
0.1009 -0.25226 2.2199
0.1009 -0.25226 -2.2199
0 -0.50451 2.3208
0 -0.50451 -2.2199
0 1.1099 2.4217
0 1.1099 -2.4217
-0.050451 0.30271 1.7153
-0.1009 0.30271 -1.7153
0.050451 1.1604 1.5135
0.050451 1.2108 -1.5135
-0.15135 0.55497 1.7153
-0.15135 0.60542 -1.7153
0.15135 1.1604 0.80722
0.15135 1.1604 -0.70632
-0.25226 1.1604 1.8163
-0.20181 1.2108 -1.8163
0.50451 -0.40361 2.119
0.50451 -0.40361 -2.0181
0.30271 -0.40361 1.009
0.30271 -0.40361 -1.009
-0.050451 -0.85767 3.2289
-0.050451 -0.85767 -3.128
-1.1099 0.40361 2.0181
-1.0595 0.40361 -2.119
0 1.7153 2.6235
0.050451 1.6649 -2.6235
0.20181 -1.4126 1.1099
0.15135 -1.3622 -1.009
0.40361 -0.55497 0.90813
0.40361 -0.55497 -0.90813
0 3.2289 3.128
0 3.2289 -3.128
0 1.1099 0.20181
0 1.1099 -0.30271
0 3.128 2.8253
0 3.0775 -2.8253
0 2.0181 1.2108
0 2.0181 -1.2108
0 -0.30271 1.9172
0 -0.30271 -1.9172
0 -1.0595 0.50451
0 -1.1099 -0.50451
0 -1.7153 2.3208
0 -1.7153 -2.2199
0 -2.0685 0.40361
0 -2.0685 -0.40361
0 -2.1694 1.009
0 -2.1694 -0.90813
-0.15135 0 -2.8757
-0.40361 0 -2.7748
-0.15135 0 -3.2793
0.50451 0 -2.9262
1.1604 0 -1.6649
0.40361 0 -2.8253
0 0 2.0181
0 0 2.119
-1.3117 0 -1.6649
-0.90813 0 -3.0775
0 0 1.3622
-0.60542 0 -2.9262
-0.050451 0 1.8667
0.050451 0 1.1099
0.55497 0 -0.90813
0 0 0.90813
0.050451 0 1.7658
1.2108 0 -2.4217
2.0181 0 -2.6235
-0.85767 0 -3.3802
-1.7153 0 -2.0181
-0.050451 0 1.6144
-0.050451 0 -0.15135
0.050451 0 0.55497
0 0 1.7658
0 0 0.50451
0 0 1.4126
0 0 -3.5316
0.25226 0 -3.0775
0 0 2.8253
0 0 3.582
-0.050451 0.1009 -1.1604
0 0 1.1099
0 0 3.0271
-0.050451 0 -1.6144
0 0 -3.128
0 0 -2.119
0 0 -0.40361
0 0 2.7244
0 0 -2.9262
0 0 0.40361
0 0 -0.45406
0 0 0.30271
0 0 2.5226
0 0 2.8757
0 0 1.1604
0 0 1.5135
0 0 2.4217
1.3622 0 -3.582
-0.70632 0 -4.0361
2.3712 0 -1.6649
-2.9766 0 -1.8667
-2.119 0 -3.0271
1.9172 0 -2.573
-2.1694 0 -3.0271
3.2289 0 -0.40361
3.3802 0 -3.0775
-2.2199 0 0
1.7658 0 -1.9676
-3.128 0 -2.3208
0 0 1.4631
0 0 1.2108
0 0 1.0595
-1.0595 0 -1.3622
0 0 0.1009
0 0 0.95858
-0.15135 0 0.15135
0 0 0.050451
0 0 0.90813
0 0 -0.30271
0.1009 0 -2.2199
-0.050451 0 0.85767
2.8253 0 -1.8163
0 0 0.35316
-1.4631 0 -1.0595
-0.70632 0 0.80722
0 0 1.2613
0.050451 0 0.75677
0 0 -2.0685
0 0 2.4721
0 0 1.9172
0 0 0.40361
0 0 1.6649
0.1009 0 -2.2703
0 0 -1.8667
0 0 -1.1604
0 0 1.6144
0 0 -1.009
0 0 1.4631
0 0 -0.45406
0 0 -0.50451
0 0 1.3622
0 0 0.90813
0 0 0.85767
0 0 2.3208
0 0 1.3117
-4.7424 0 0
-4.7424 0 0
-6.2055 0.1009 0.1009
3.7334 0 0
3.7334 0 0
-3.5316 0 0
-3.5316 0 0
5.1965 0.1009 0.1009
-5.146 0 0
1.9676 0 0
1.9676 0 0
-1.1604 0 0
-1.1604 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.1009 0 0
0.1009 0 0
3.1784 0.1009 0.1009
0 0 0
0 0 0
-0.050451 0 0
-0.050451 0 0
-2.0685 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.35316 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.050451 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.3622 0 3.582
-0.70632 0 4.0361
2.3712 0 1.6649
-2.9766 0 1.8667
-2.119 0 3.0271
1.9172 0 2.573
-2.1694 0 3.0271
3.2289 0 0.40361
3.3802 0 3.0775
-2.2199 0 0
1.7658 0 1.9676
-3.128 0 2.3208
0 0 -1.4631
0 0 -1.2108
0 0 -1.0595
-1.0595 0 1.3622
0 0 -0.1009
0 0 -0.95858
-0.15135 0 -0.15135
0 0 -0.050451
0 0 -0.90813
0 0 0.30271
0.1009 0 2.2199
-0.050451 0 -0.85767
2.8253 0 1.8163
0 0 -0.35316
-1.4631 0 1.0595
-0.70632 0 -0.80722
0 0 -1.2613
0.050451 0 -0.75677
0 0 2.0685
0 0 -2.4721
0 0 -1.9172
0 0 -0.40361
0 0 -1.6649
0.1009 0 2.2703
0 0 1.8667
0 0 1.1604
0 0 -1.6144
0 0 1.009
0 0 -1.4631
0 0 0.45406
0 0 0.50451
0 0 -1.3622
0 0 -0.90813
0 0 -0.85767
0 0 -2.3208
0 0 -1.3117
-0.15135 0 2.8757
-0.40361 0 2.7748
-0.15135 0 3.2793
0.50451 0 2.9262
1.1604 0 1.6649
0.40361 0 2.8253
0 0 -2.0181
0 0 -2.119
-1.3117 0 1.6649
-0.90813 0 3.0775
0 0 -1.3622
-0.60542 0 2.9262
-0.050451 0 -1.8667
0.050451 0 -1.1099
0.55497 0 0.90813
0 0 -0.90813
0.050451 0 -1.7658
1.2108 0 2.4217
2.0181 0 2.6235
-0.85767 0 3.3802
-1.7153 0 2.0181
-0.050451 0 -1.6144
-0.050451 0 0.15135
0.050451 0 -0.55497
0 0 -1.7658
0 0 -0.50451
0 0 -1.4126
0 0 3.5316
0.25226 0 3.0775
0 0 -2.8253
0 0 -3.582
-0.050451 0.1009 1.1604
0 0 -1.1099
0 0 -3.0271
-0.050451 0 1.6144
0 0 3.128
0 0 2.119
0 0 0.40361
0 0 -2.7244
0 0 2.9262
0 0 -0.40361
0 0 0.45406
0 0 -0.30271
0 0 -2.5226
0 0 -2.8757
0 0 -1.1604
0 0 -1.5135
0 0 -2.4217
0 0 2.6235
0 0 -2.6235
0.050451 0 2.2199
0.050451 0 -2.2199
-0.050451 0 2.119
-0.050451 0 -2.2199
0.050451 0 1.7153
0 0 -1.6144
-0.30271 0 1.9172
-0.25226 0 -2.0181
0.1009 0 1.9172
0.1009 0 -2.0181
0.20181 0 1.1099
0.20181 0 -1.1099
-0.15135 0 1.7153
-0.15135 0 -1.8163
0.30271 0 2.3208
0.30271 0 -2.3208
-0.50451 0 3.3298
-0.50451 0 -3.4307
0.1009 0 1.5135
0.1009 0 -1.5135
0.65587 0 1.009
0.60542 0 -1.009
-0.65587 0 0.70632
-0.65587 0 -0.70632
0.20181 0 0.80722
0.20181 0 -0.80722
0 0 3.3298
0 0 -3.3298
0 0 0.30271
0 0 -0.30271
0 0 2.9262
0 0 -2.8253
0 0 3.5316
0 0 -3.5316
0 0 2.119
0 0 -2.119
0 0 2.6235
0 0 -2.6235
0 0 1.4126
0 0 -1.4126
0 0 2.4217
0 0 -2.4217
0 0 0.20181
0 0.1009 -0.30271
0 0 1.009
0 0 -1.009
-0.1009 -0.70632 -3.2289
-0.15135 1.3622 -2.2703
-0.25226 1.0595 -2.0685
0.35316 -0.90813 -2.5226
0.85767 0.90813 -1.7153
0 -0.45406 -1.4631
0 -0.30271 1.7153
-0.050451 0 -2.573
0 -0.25226 1.6144
-0.65587 -0.050451 -0.65587
0 0.050451 1.4126
0 -0.85767 2.2199
0.55497 -0.35316 -3.3298
0.050451 -0.75677 1.1604
0 -1.6144 2.0181
-1.1099 0.55497 -2.119
0 -1.2613 1.009
-0.15135 0.050451 -2.4721
0 -2.1694 0.65587
0.50451 0.70632 -1.1099
0.95858 1.7153 -2.2703
-0.050451 -0.050451 1.0595
0.1009 -0.50451 1.009
-0.35316 0.35316 -0.45406
0 -1.4126 -2.2199
-0.40361 0.60542 -0.30271
0 1.009 0.80722
0 0.60542 0.50451
-0.050451 -0.55497 2.3712
-0.050451 -1.6649 -2.2703
0 -0.15135 2.573
0.050451 -0.65587 0.75677
0 -1.5135 3.7839
0 -0.1009 1.8163
0 1.7658 -3.6325
0 -0.40361 -2.0181
0 -3.4307 3.4811
0 -1.8163 1.4126
0 -2.2703 0.50451
0 -3.3802 -0.30271
0 1.9172 -2.6235
0 2.119 -1.7658
0 0.95858 1.564
0 1.9676 -0.25226
0 0.90813 1.4126
0 0.15135 0.75677
0 1.9172 0.35316
0 1.009 0.60542
-0.70632 1.8163 -1.8163
0.60542 1.9172 -1.9172
0.45406 1.7153 -1.7153
1.9172 0.70632 -0.70632
-1.4126 2.2199 -2.2199
-2.119 0.80722 -0.80722
-0.75677 3.128 -3.128
1.6649 0 0
3.0271 0.90813 -0.90813
-0.95858 -0.35316 0.35316
0 -0.95858 0.95858
0 -0.95858 0.95858
-3.0271 0.40361 -0.40361
0 -0.55497 0.55497
0 -0.55497 0.55497
2.0685 2.7244 -2.7244
0 -0.65587 0.65587
0 -0.60542 0.60542
-0.30271 2.7748 -2.7748
0 -1.1604 1.1604
0 -1.1604 1.1604
0.1009 -0.20181 0.20181
-1.2613 1.4631 -1.4631
0 -0.35316 0.35316
0 -0.30271 0.30271
1.009 0.15135 -0.15135
0 -0.35316 0.35316
0 -0.40361 0.40361
0 -0.65587 0.65587
-0.050451 1.2613 -1.2613
-0.35316 2.6235 -2.6235
0 -1.564 1.564
0 -1.5135 1.5135
0 -0.95858 0.95858
0 -0.60542 0.60542
0 -0.65587 0.65587
0 1.6144 -1.6144
0 -0.65587 0.65587
0 -0.65587 0.65587
0 2.6235 -2.6235
0 -2.2199 2.2199
0 -2.2199 2.2199
0 1.0595 -1.0595
0 0.25226 -0.25226
0 0.25226 -0.25226
0 -0.70632 0.70632
0 -0.95858 0.95858
0 -0.90813 0.90813
1.3622 3.582 0
-0.70632 4.0361 0
2.3712 1.6649 0
-2.9766 1.8667 0
-2.119 3.0271 0
1.9172 2.573 0
-2.1694 3.0271 0
3.2289 0.40361 0
3.3802 3.0775 0
-2.2199 0 0
1.7658 1.9676 0
-3.128 2.3208 0
0 -1.4631 0
0 -1.2108 0
0 -1.0595 0
-1.0595 1.3622 0
0 -0.1009 0
0 -0.95858 0
-0.15135 -0.15135 0
0 -0.050451 0
0 -0.90813 0
0 0.30271 0
0.1009 2.2199 0
-0.050451 -0.85767 0
2.8253 1.8163 0
0 -0.35316 0
-1.4631 1.0595 0
-0.70632 -0.80722 0
0 -1.2613 0
0.050451 -0.75677 0
0 2.0685 0
0 -2.4721 0
0 -1.9172 0
0 -0.40361 0
0 -1.6649 0
0.1009 2.2703 0
0 1.8667 0
0 1.1604 0
0 -1.6144 0
0 1.009 0
0 -1.4631 0
0 0.45406 0
0 0.50451 0
0 -1.3622 0
0 -0.90813 0
0 -0.85767 0
0 -2.3208 0
0 -1.3117 0
-0.70632 1.8163 1.8163
0.60542 1.9172 1.9172
0.45406 1.7153 1.7153
1.9172 0.70632 0.70632
-1.4126 2.2199 2.2199
-2.119 0.80722 0.80722
-0.75677 3.128 3.128
1.6649 0 0
3.0271 0.90813 0.90813
-0.95858 -0.35316 -0.35316
0 -0.95858 -0.95858
0 -0.95858 -0.95858
-3.0271 0.40361 0.40361
0 -0.55497 -0.55497
0 -0.55497 -0.55497
2.0685 2.7244 2.7244
0 -0.65587 -0.65587
0 -0.60542 -0.60542
-0.30271 2.7748 2.7748
0 -1.1604 -1.1604
0 -1.1604 -1.1604
0.1009 -0.20181 -0.20181
-1.2613 1.4631 1.4631
0 -0.35316 -0.35316
0 -0.30271 -0.30271
1.009 0.15135 0.15135
0 -0.35316 -0.35316
0 -0.40361 -0.40361
0 -0.65587 -0.65587
-0.050451 1.2613 1.2613
-0.35316 2.6235 2.6235
0 -1.564 -1.564
0 -1.5135 -1.5135
0 -0.95858 -0.95858
0 -0.60542 -0.60542
0 -0.65587 -0.65587
0 1.6144 1.6144
0 -0.65587 -0.65587
0 -0.65587 -0.65587
0 2.6235 2.6235
0 -2.2199 -2.2199
0 -2.2199 -2.2199
0 1.0595 1.0595
0 0.25226 0.25226
0 0.25226 0.25226
0 -0.70632 -0.70632
0 -0.95858 -0.95858
0 -0.90813 -0.90813
-0.1009 -0.70632 3.2289
-0.15135 1.3622 2.2703
-0.25226 1.0595 2.0685
0.35316 -0.90813 2.5226
0.85767 0.90813 1.7153
0 -0.45406 1.4631
0 -0.30271 -1.7153
-0.050451 0 2.573
0 -0.25226 -1.6144
-0.65587 -0.050451 0.65587
0 0.050451 -1.4126
0 -0.85767 -2.2199
0.55497 -0.35316 3.3298
0.050451 -0.75677 -1.1604
0 -1.6144 -2.0181
-1.1099 0.55497 2.119
0 -1.2613 -1.009
-0.15135 0.050451 2.4721
0 -2.1694 -0.65587
0.50451 0.70632 1.1099
0.95858 1.7153 2.2703
-0.050451 -0.050451 -1.0595
0.1009 -0.50451 -1.009
-0.35316 0.35316 0.45406
0 -1.4126 2.2199
-0.40361 0.60542 0.30271
0 1.009 -0.80722
0 0.60542 -0.50451
-0.050451 -0.55497 -2.3712
-0.050451 -1.6649 2.2703
0 -0.15135 -2.573
0.050451 -0.65587 -0.75677
0 -1.5135 -3.7839
0 -0.1009 -1.8163
0 1.7658 3.6325
0 -0.40361 2.0181
0 -3.4307 -3.4811
0 -1.8163 -1.4126
0 -2.2703 -0.50451
0 -3.3802 0.30271
0 1.9172 2.6235
0 2.119 1.7658
0 0.95858 -1.564
0 1.9676 0.25226
0 0.90813 -1.4126
0 0.15135 -0.75677
0 1.9172 -0.35316
0 1.009 -0.60542
0.1009 0.25226 2.2199
0.1009 0.25226 -2.2199
0 0.50451 2.3208
0 0.50451 -2.2199
0 -1.1099 2.4217
0 -1.1099 -2.4217
-0.050451 -0.30271 1.7153
-0.1009 -0.30271 -1.7153
0.050451 -1.1604 1.5135
0.050451 -1.2108 -1.5135
